id,category,oeis_xref,A,total_n,train_n,k,sc,pred_sc,solomonoff_class,mdl,raw_bits,ratio,time_s,solver_desc
A161903_a2,oeis_cellular,A161903,2,101,76,25,76,25,discovered,15.61,101.00,0.1546,10.013,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A161903_a3,oeis_cellular,A161903,3,101,76,25,76,25,discovered,85.32,160.08,0.5330,105.962,NESTED_LOOP L=4
A162340_a2,oeis_cellular,A162340,2,60,40,20,19,0,neither,66.46,60.00,1.1077,600.058,WIDE_BIT nr=3 bit=20
A162340_a3,oeis_cellular,A162340,3,60,40,20,12,0,neither,52.47,95.10,0.5517,600.035,STEP off=21 halt=3
A169648_a2,oeis_cellular,A169648,2,61,41,20,41,20,discovered,17.86,61.00,0.2929,17.648,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A169648_a3,oeis_cellular,A169648,3,61,41,20,13,0,neither,55.96,96.68,0.5788,600.040,FUNC_L d=4
A169699_a2,oeis_cellular,A169699,2,52,32,20,32,20,not_compressed_predicted,46.78,52.00,0.8995,19.568,FUNC_L d=4
A169699_a3,oeis_cellular,A169699,3,52,32,20,13,0,neither,69.75,82.42,0.8463,600.040,ITER_L d=5
A169707_a2,oeis_cellular,A169707,2,51,31,20,31,20,discovered,13.45,51.00,0.2637,10.106,"DARY d=2 LOAD(R0,1) init=0"
A169707_a3,oeis_cellular,A169707,3,51,31,20,10,0,neither,43.59,80.83,0.5393,601.966,STEP off=1 halt=0
A169709_a2,oeis_cellular,A169709,2,51,31,20,31,20,discovered,13.45,51.00,0.2637,10.136,"DARY d=2 LOAD(R0,1) init=0"
A169709_a3,oeis_cellular,A169709,3,51,31,20,10,0,neither,50.53,80.83,0.6251,611.447,ITER d=4
A170896_a2,oeis_cellular,A170896,2,69,49,20,49,20,discovered,15.03,69.00,0.2179,10.019,"DARY d=2 MUL_C(R1,R0,1) init=0"
A170896_a3,oeis_cellular,A170896,3,69,49,20,13,0,neither,44.53,109.36,0.4071,600.067,FUNC d=4
A170905_a2,oeis_cellular,A170905,2,80,60,20,60,20,discovered,17.86,80.00,0.2233,21.902,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A170905_a3,oeis_cellular,A170905,3,80,60,20,12,0,neither,36.09,126.80,0.2847,600.061,FUNC d=3
A173456_a2,oeis_cellular,A173456,2,49,29,20,29,20,discovered,15.03,49.00,0.3068,10.270,"DARY d=2 MUL_C(R1,R0,1) init=0"
A173456_a3,oeis_cellular,A173456,3,49,29,20,11,0,neither,54.73,77.66,0.7047,600.105,FUNC_L d=5
A173457_a2,oeis_cellular,A173457,2,61,41,20,41,20,discovered,17.86,61.00,0.2929,46.403,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A173457_a3,oeis_cellular,A173457,3,61,41,20,25,0,neither,85.32,96.68,0.8824,600.055,NESTED_LOOP L=4
A173460_a2,oeis_cellular,A173460,2,48,28,20,28,20,discovered,15.03,48.00,0.3132,10.014,"DARY d=2 MUL_C(R1,R0,1) init=0"
A173460_a3,oeis_cellular,A173460,3,48,28,20,22,0,neither,82.15,76.08,1.0797,600.055,NESTED_LOOP L=4
A177990_a2,oeis_cellular,A177990,2,55,35,20,27,0,neither,64.46,55.00,1.1720,600.023,WIDE_BIT nr=3 bit=17
A177990_a3,oeis_cellular,A177990,3,55,35,20,14,0,neither,59.75,87.17,0.6854,600.070,FUNC_L d=5
A180001_a2,oeis_cellular,A180001,2,61,41,20,21,0,neither,73.55,61.00,1.2057,622.964,WIDE_BIT nr=3 bit=255
A180001_a3,oeis_cellular,A180001,3,61,41,20,11,0,neither,53.73,96.68,0.5558,600.100,FUNC_L d=5
A226463_a2,oeis_cellular,A226463,2,86,65,21,22,0,neither,48.53,86.00,0.5643,601.004,FUNC_L d=4
A226463_a3,oeis_cellular,A226463,3,86,65,21,22,0,neither,83.73,136.31,0.6143,600.052,NESTED_LOOP L=4
A226464_a2,oeis_cellular,A226464,2,86,65,21,21,0,neither,82.15,86.00,0.9552,600.109,NESTED_LOOP L=4
A226464_a3,oeis_cellular,A226464,3,86,65,21,17,0,neither,38.09,136.31,0.2795,600.066,FUNC d=3
A231348_a2,oeis_cellular,A231348,2,65,45,20,45,20,discovered,15.03,65.00,0.2313,18.084,"DARY d=2 MUL_C(R1,R0,1) init=0"
A231348_a3,oeis_cellular,A231348,3,65,45,20,11,0,neither,46.41,103.02,0.4505,600.066,STEP off=4 halt=0
A243566_a2,oeis_cellular,A243566,2,86,65,21,17,0,neither,71.96,86.00,0.8368,600.020,WIDE_BIT nr=3 bit=255
A243566_a3,oeis_cellular,A243566,3,86,65,21,17,0,neither,56.25,136.31,0.4127,602.002,STEP off=63 halt=2
A246316_a2,oeis_cellular,A246316,2,62,42,20,21,0,neither,54.73,62.00,0.8828,605.949,FUNC_L d=5
A246316_a3,oeis_cellular,A246316,3,62,42,20,12,0,neither,55.70,98.27,0.5668,600.064,STEP off=38 halt=4
A246318_a2,oeis_cellular,A246318,2,54,34,20,34,15,compressed_only,13.45,54.00,0.2491,10.150,"DARY d=2 LOAD(R0,1) init=0"
A246318_a3,oeis_cellular,A246318,3,54,34,20,10,0,neither,51.58,85.59,0.6027,600.078,STEP off=22 halt=1
A246325_a2,oeis_cellular,A246325,2,65,45,20,45,20,discovered,13.45,65.00,0.2069,10.144,"DARY d=2 LOAD(R0,1) init=0"
A246325_a3,oeis_cellular,A246325,3,65,45,20,12,0,neither,52.15,103.02,0.5062,600.072,STEP off=11 halt=2
A246326_a2,oeis_cellular,A246326,2,63,43,20,22,0,neither,68.17,63.00,1.0821,600.008,WIDE_BIT nr=3 bit=21
A246326_a3,oeis_cellular,A246326,3,63,43,20,10,0,neither,61.98,99.85,0.6207,600.061,ITER_L d=5
A246333_a2,oeis_cellular,A246333,2,73,53,20,53,20,discovered,13.45,73.00,0.1842,10.089,"DARY d=2 LOAD(R0,1) init=0"
A246333_a3,oeis_cellular,A246333,3,73,53,20,11,0,neither,75.30,115.70,0.6508,600.079,ITER_F L=5
A247640_a2,oeis_cellular,A247640,2,54,34,20,34,20,discovered,15.03,54.00,0.2784,10.013,"DARY d=2 ISZERO(R1,R0) init=0"
A247640_a3,oeis_cellular,A247640,3,54,34,20,34,20,discovered,15.03,85.59,0.1757,10.094,"DARY d=2 ISZERO(R1,R0) init=0"
A247666_a2,oeis_cellular,A247666,2,52,32,20,32,20,discovered,13.45,52.00,0.2586,10.092,"DARY d=2 LOAD(R0,1) init=0"
A247666_a3,oeis_cellular,A247666,3,52,32,20,32,20,discovered,13.45,82.42,0.1632,10.109,"DARY d=2 LOAD(R0,1) init=0"
A255366_a2,oeis_cellular,A255366,2,51,31,20,31,20,discovered,13.45,51.00,0.2637,10.092,"DARY d=2 LOAD(R0,1) init=0"
A255366_a3,oeis_cellular,A255366,3,51,31,20,13,0,neither,41.59,80.83,0.5145,600.058,STEP off=1 halt=0
A256250_a2,oeis_cellular,A256250,2,64,44,20,44,20,discovered,13.45,64.00,0.2101,10.084,"DARY d=2 LOAD(R0,1) init=0"
A256250_a3,oeis_cellular,A256250,3,64,44,20,12,0,neither,54.05,101.44,0.5329,600.070,STEP off=41 halt=1
A256260_a2,oeis_cellular,A256260,2,64,44,20,44,20,discovered,13.45,64.00,0.2101,10.087,"DARY d=2 LOAD(R0,1) init=0"
A256260_a3,oeis_cellular,A256260,3,64,44,20,12,0,neither,54.05,101.44,0.5329,600.075,STEP off=41 halt=1
A256530_a2,oeis_cellular,A256530,2,58,38,20,38,20,discovered,15.03,58.00,0.2592,10.011,"DARY d=2 MUL_C(R1,R0,1) init=0"
A256530_a3,oeis_cellular,A256530,3,58,38,20,38,20,discovered,30.73,91.93,0.3343,28.671,ITER d=2
A256534_a2,oeis_cellular,A256534,2,57,37,20,37,20,discovered,13.45,57.00,0.2359,10.178,DARY d=2 INC(R1) init=0
A256534_a3,oeis_cellular,A256534,3,57,37,20,37,20,discovered,15.03,90.34,0.1664,10.081,"DARY d=2 MUL_C(R1,R0,1) init=0"
A262448_a2,oeis_cellular,A262448,2,86,65,21,22,0,neither,71.96,86.00,0.8368,600.041,WIDE_BIT nr=3 bit=255
A262448_a3,oeis_cellular,A262448,3,86,65,21,18,0,neither,49.34,136.31,0.3620,600.073,STEP off=20 halt=0
A262808_a2,oeis_cellular,A262808,2,86,65,21,19,0,neither,73.55,86.00,0.8552,600.040,WIDE_BIT nr=3 bit=255
A262808_a3,oeis_cellular,A262808,3,86,65,21,21,0,neither,80.56,136.31,0.5910,600.085,NESTED_LOOP L=4
A263428_a2,oeis_cellular,A263428,2,86,65,21,19,0,neither,73.55,86.00,0.8552,600.031,WIDE_BIT nr=3 bit=255
A263428_a3,oeis_cellular,A263428,3,86,65,21,13,0,neither,55.00,136.31,0.4035,600.067,STEP off=63 halt=0
A264442_a2,oeis_cellular,A264442,2,86,65,21,18,0,neither,55.73,86.00,0.6481,600.030,FUNC_L d=5
A264442_a3,oeis_cellular,A264442,3,86,65,21,13,0,neither,35.09,136.31,0.2575,600.068,FUNC d=3
A265186_a2,oeis_cellular,A265186,2,86,65,21,18,0,neither,72.36,86.00,0.8414,600.034,WIDE_BIT nr=3 bit=65
A265186_a3,oeis_cellular,A265186,3,86,65,21,14,0,neither,42.53,136.31,0.3120,600.072,FUNC d=4
A265225_a2,oeis_cellular,A265225,2,53,33,20,33,20,discovered,26.73,53.00,0.5043,55.405,FUNC d=2
A265225_a3,oeis_cellular,A265225,3,53,33,20,33,20,discovered,34.09,84.00,0.4059,42.194,FUNC d=3
A265283_a2,oeis_cellular,A265283,2,66,46,20,46,20,discovered,15.70,66.00,0.2379,15.803,DARY d=2 DEC(R0) init=2
A265283_a3,oeis_cellular,A265283,3,66,46,20,46,20,discovered,44.53,104.61,0.4257,55.379,FUNC d=4
A265695_a2,oeis_cellular,A265695,2,86,65,21,21,0,neither,49.11,86.00,0.5710,600.056,ITER d=3
A265695_a3,oeis_cellular,A265695,3,86,65,21,13,0,neither,47.78,136.31,0.3505,600.073,FUNC_L d=4
A265718_a2,oeis_cellular,A265718,2,86,65,21,23,0,neither,76.72,86.00,0.8921,608.815,WIDE_BIT nr=3 bit=255
A265718_a3,oeis_cellular,A265718,3,86,65,21,12,0,neither,45.53,136.31,0.3340,600.058,FUNC d=4
A266070_a2,oeis_cellular,A266070,2,86,65,21,65,21,discovered,19.20,86.00,0.2233,49.258,CTX_X nr=1 d=3 perm=(2) out=R0 L=1
A266070_a3,oeis_cellular,A266070,3,86,65,21,65,21,discovered,19.20,136.31,0.1409,50.770,CTX_X nr=1 d=3 perm=(2) out=R0 L=1
A266178_a2,oeis_cellular,A266178,2,86,65,21,21,0,neither,73.55,86.00,0.8552,600.040,WIDE_BIT nr=3 bit=255
A266178_a3,oeis_cellular,A266178,3,86,65,21,12,0,neither,51.13,136.31,0.3751,600.063,FUNC_F L=4
A266216_a2,oeis_cellular,A266216,2,86,65,21,16,0,neither,51.21,86.00,0.5954,600.047,FUNC_L d=4
A266216_a3,oeis_cellular,A266216,3,86,65,21,16,0,neither,53.73,136.31,0.3942,600.071,FUNC_L d=5
A266223_a2,oeis_cellular,A266223,2,53,33,20,33,20,discovered,19.20,53.00,0.3623,40.805,CTX_X nr=1 d=3 perm=(1) out=R0 L=1
A266223_a3,oeis_cellular,A266223,3,53,33,20,33,20,discovered,45.53,84.00,0.5420,49.521,FUNC d=4
A266243_a2,oeis_cellular,A266243,2,86,65,21,17,0,neither,64.78,86.00,0.7532,600.013,WIDE_BIT nr=2 bit=255
A266243_a3,oeis_cellular,A266243,3,86,65,21,20,0,neither,131.06,136.31,0.9615,600.071,NESTED_LOOP L=7
A266253_a2,oeis_cellular,A266253,2,86,65,21,23,0,neither,53.73,86.00,0.6248,600.039,FUNC_L d=5
A266253_a3,oeis_cellular,A266253,3,86,65,21,23,0,neither,53.73,136.31,0.3942,600.053,FUNC_L d=5
A266282_a2,oeis_cellular,A266282,2,86,65,21,18,0,neither,59.33,86.00,0.6899,600.053,FUNC_L d=5
A266282_a3,oeis_cellular,A266282,3,86,65,21,13,0,neither,56.31,136.31,0.4131,600.056,STEP off=46 halt=3
A266300_a2,oeis_cellular,A266300,2,86,65,21,16,0,neither,73.55,86.00,0.8552,600.037,WIDE_BIT nr=3 bit=255
A266300_a3,oeis_cellular,A266300,3,86,65,21,24,0,neither,116.78,136.31,0.8567,600.059,NESTED_LOOP L=6
A266377_a2,oeis_cellular,A266377,2,86,65,21,16,0,neither,61.33,86.00,0.7132,600.035,FUNC_L d=5
A266377_a3,oeis_cellular,A266377,3,86,65,21,16,0,neither,51.90,136.31,0.3807,600.063,STEP off=25 halt=0
A266434_a2,oeis_cellular,A266434,2,86,65,21,25,0,neither,71.96,86.00,0.8368,600.045,WIDE_BIT nr=3 bit=255
A266434_a3,oeis_cellular,A266434,3,86,65,21,16,0,neither,53.54,136.31,0.3928,600.066,STEP off=51 halt=0
A266441_a2,oeis_cellular,A266441,2,86,65,21,17,0,neither,75.13,86.00,0.8736,600.043,WIDE_BIT nr=3 bit=255
A266441_a3,oeis_cellular,A266441,3,86,65,21,13,0,neither,55.67,136.31,0.4084,600.051,STEP off=54 halt=1
A266532_a2,oeis_cellular,A266532,2,68,48,20,48,20,discovered,15.61,68.00,0.2296,10.010,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A266532_a3,oeis_cellular,A266532,3,68,48,20,48,20,discovered,15.03,107.78,0.1395,10.078,"DARY d=2 MUL_C(R1,R0,1) init=0"
A266588_a2,oeis_cellular,A266588,2,86,65,21,16,0,neither,73.55,86.00,0.8552,600.040,WIDE_BIT nr=3 bit=255
A266588_a3,oeis_cellular,A266588,3,86,65,21,11,0,neither,50.21,136.31,0.3684,600.058,STEP off=19 halt=0
A266608_a2,oeis_cellular,A266608,2,86,65,21,18,0,neither,71.96,86.00,0.8368,607.844,WIDE_BIT nr=3 bit=255
A266608_a3,oeis_cellular,A266608,3,86,65,21,13,0,neither,59.30,136.31,0.4350,600.063,STEP off=49 halt=9
A266619_a2,oeis_cellular,A266619,2,86,65,21,16,0,neither,49.53,86.00,0.5759,600.045,ITER d=4
A266619_a3,oeis_cellular,A266619,3,86,65,21,14,0,neither,55.05,136.31,0.4039,600.055,STEP off=41 halt=3
A266659_a2,oeis_cellular,A266659,2,86,65,21,17,0,neither,59.42,86.00,0.6909,600.061,WIDE_BIT nr=2 bit=32
A266659_a3,oeis_cellular,A266659,3,86,65,21,23,0,neither,99.72,136.31,0.7315,600.051,NESTED_LOOP L=5
A266678_a2,oeis_cellular,A266678,2,86,65,21,65,21,discovered,19.20,86.00,0.2233,48.287,CTX_X nr=1 d=3 perm=(0) out=R0 L=1
A266678_a3,oeis_cellular,A266678,3,86,65,21,65,21,discovered,19.20,136.31,0.1409,51.344,CTX_X nr=1 d=3 perm=(0) out=R0 L=1
A266716_a2,oeis_cellular,A266716,2,86,65,21,19,0,neither,75.13,86.00,0.8736,600.042,WIDE_BIT nr=3 bit=255
A266716_a3,oeis_cellular,A266716,3,86,65,21,13,0,neither,55.73,136.31,0.4089,600.071,FUNC_L d=5
A266786_a2,oeis_cellular,A266786,2,86,65,21,18,0,neither,76.72,86.00,0.8921,600.057,WIDE_BIT nr=3 bit=255
A266786_a3,oeis_cellular,A266786,3,86,65,21,11,0,neither,53.73,136.31,0.3942,600.066,FUNC_L d=5
A266843_a2,oeis_cellular,A266843,2,86,65,21,19,0,neither,73.55,86.00,0.8552,600.082,WIDE_BIT nr=3 bit=255
A266843_a3,oeis_cellular,A266843,3,86,65,21,11,0,neither,54.75,136.31,0.4016,600.051,STEP off=50 halt=2
A266892_a2,oeis_cellular,A266892,2,86,65,21,17,0,neither,67.61,86.00,0.7861,600.082,WIDE_BIT nr=3 bit=32
A266892_a3,oeis_cellular,A266892,3,86,65,21,11,0,neither,53.17,136.31,0.3901,600.042,STEP off=28 halt=0
A267015_a2,oeis_cellular,A267015,2,86,65,21,21,0,neither,70.77,86.00,0.8229,600.075,WIDE_BIT nr=3 bit=65
A267015_a3,oeis_cellular,A267015,3,86,65,21,13,0,neither,60.68,136.31,0.4452,600.066,STEP off=35 halt=22
A267145_a2,oeis_cellular,A267145,2,86,65,21,18,0,neither,66.02,86.00,0.7677,600.076,WIDE_BIT nr=3 bit=32
A267145_a3,oeis_cellular,A267145,3,86,65,21,12,0,neither,53.73,136.31,0.3942,600.049,FUNC_L d=5
A267152_a2,oeis_cellular,A267152,2,86,65,21,18,0,neither,69.19,86.00,0.8045,600.097,WIDE_BIT nr=3 bit=32
A267152_a3,oeis_cellular,A267152,3,86,65,21,11,0,neither,53.17,136.31,0.3901,600.119,STEP off=28 halt=0
A267190_a2,oeis_cellular,A267190,2,64,44,20,44,20,discovered,15.03,64.00,0.2349,10.076,"DARY d=2 MUL_C(R1,R0,1) init=0"
A267190_a3,oeis_cellular,A267190,3,64,44,20,13,0,neither,44.53,101.44,0.4390,600.041,FUNC d=4
A267253_a2,oeis_cellular,A267253,2,86,65,21,25,0,neither,75.13,86.00,0.8736,600.070,WIDE_BIT nr=3 bit=255
A267253_a3,oeis_cellular,A267253,3,86,65,21,15,0,neither,54.73,136.31,0.4015,600.058,FUNC_L d=5
A267349_a2,oeis_cellular,A267349,2,86,65,21,17,0,neither,56.42,86.00,0.6560,600.030,WIDE_BIT nr=3 bit=32
A267349_a3,oeis_cellular,A267349,3,86,65,21,17,0,neither,55.30,136.31,0.4057,600.051,STEP off=19 halt=10
A267417_a2,oeis_cellular,A267417,2,86,65,21,20,0,neither,54.73,86.00,0.6364,600.294,FUNC_L d=5
A267417_a3,oeis_cellular,A267417,3,86,65,21,23,0,neither,82.15,136.31,0.6027,600.301,NESTED_LOOP L=4
A267418_a2,oeis_cellular,A267418,2,86,65,21,16,0,neither,58.42,86.00,0.6793,600.037,WIDE_BIT nr=2 bit=32
A267418_a3,oeis_cellular,A267418,3,86,65,21,11,0,neither,56.19,136.31,0.4122,600.091,STEP off=39 halt=2
A267423_a2,oeis_cellular,A267423,2,86,65,21,20,0,neither,53.73,86.00,0.6248,600.009,FUNC_L d=5
A267423_a3,oeis_cellular,A267423,3,86,65,21,20,0,neither,53.73,136.31,0.3942,600.044,FUNC_L d=5
A267463_a2,oeis_cellular,A267463,2,86,65,21,18,0,neither,54.73,86.00,0.6364,600.096,FUNC_L d=5
A267463_a3,oeis_cellular,A267463,3,86,65,21,15,0,neither,35.09,136.31,0.2575,600.090,FUNC d=3
A267525_a2,oeis_cellular,A267525,2,86,65,21,20,0,neither,44.53,86.00,0.5178,600.093,FUNC d=4
A267525_a3,oeis_cellular,A267525,3,86,65,21,16,0,neither,60.11,136.31,0.4410,600.078,STEP off=45 halt=9
A267533_a2,oeis_cellular,A267533,2,86,65,21,18,0,neither,63.94,86.00,0.7435,600.080,WIDE_BIT nr=3 bit=255
A267533_a3,oeis_cellular,A267533,3,86,65,21,13,0,neither,36.09,136.31,0.2648,600.045,FUNC_F L=3
A267576_a2,oeis_cellular,A267576,2,86,65,21,20,0,neither,64.78,86.00,0.7532,600.014,WIDE_BIT nr=2 bit=255
A267576_a3,oeis_cellular,A267576,3,86,65,21,12,0,neither,50.10,136.31,0.3675,600.047,STEP off=12 halt=0
A267610_a2,oeis_cellular,A267610,2,58,38,20,38,20,discovered,13.45,58.00,0.2319,25.395,DARY d=2 INC(R1) init=0
A267610_a3,oeis_cellular,A267610,3,58,38,20,21,0,neither,66.09,91.93,0.7189,607.846,FUNC_L d=5
A267700_a2,oeis_cellular,A267700,2,70,50,20,50,20,discovered,15.61,70.00,0.2231,12.394,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A267700_a3,oeis_cellular,A267700,3,70,50,20,50,20,not_compressed_predicted,119.10,110.95,1.0735,361.927,NESTED_LOOP L=6
A267800_a2,oeis_cellular,A267800,2,86,65,21,19,0,neither,71.96,86.00,0.8368,600.017,WIDE_BIT nr=3 bit=255
A267800_a3,oeis_cellular,A267800,3,86,65,21,12,0,neither,44.78,136.31,0.3285,600.055,FUNC_L d=4
A267810_a2,oeis_cellular,A267810,2,86,65,21,20,0,neither,54.73,86.00,0.6364,600.023,FUNC_L d=5
A267810_a3,oeis_cellular,A267810,3,86,65,21,11,0,neither,48.53,136.31,0.3560,600.349,ITER d=4
A267868_a2,oeis_cellular,A267868,2,86,65,21,13,0,neither,53.73,86.00,0.6248,600.034,FUNC_L d=5
A267868_a3,oeis_cellular,A267868,3,86,65,21,17,0,neither,53.54,136.31,0.3928,600.045,STEP off=51 halt=0
A267869_a2,oeis_cellular,A267869,2,86,65,21,65,21,discovered,27.68,86.00,0.3219,44.057,"CTX_X nr=2 d=4 perm=(0,1) out=R0 L=1"
A267869_a3,oeis_cellular,A267869,3,86,65,21,65,21,discovered,27.68,136.31,0.2031,42.033,"CTX_X nr=2 d=4 perm=(0,1) out=R0 L=1"
A267870_a2,oeis_cellular,A267870,2,86,65,21,65,21,discovered,20.43,86.00,0.2376,42.258,CTX_X nr=1 d=4 perm=(0) out=R0 L=1
A267870_a3,oeis_cellular,A267870,3,86,65,21,65,21,discovered,20.43,136.31,0.1499,40.177,CTX_X nr=1 d=4 perm=(0) out=R0 L=1
A269160_a2,oeis_cellular,A269160,2,67,47,20,47,20,discovered,15.61,67.00,0.2331,10.014,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A269160_a3,oeis_cellular,A269160,3,67,47,20,47,20,discovered,47.53,106.19,0.4476,27.170,FUNC d=4
A269161_a2,oeis_cellular,A269161,2,68,48,20,48,20,discovered,15.61,68.00,0.2296,17.919,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A269161_a3,oeis_cellular,A269161,3,68,48,20,48,20,discovered,57.98,107.78,0.5380,48.043,FUNC_L d=5
A269163_a2,oeis_cellular,A269163,2,68,48,20,23,0,neither,83.73,68.00,1.2313,600.087,NESTED_LOOP L=4
A269163_a3,oeis_cellular,A269163,3,68,48,20,14,0,neither,55.30,107.78,0.5131,600.043,STEP off=41 halt=2
A269174_a2,oeis_cellular,A269174,2,73,53,20,53,20,discovered,15.61,73.00,0.2139,19.957,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A269174_a3,oeis_cellular,A269174,3,73,53,20,53,20,discovered,66.81,115.70,0.5774,166.779,NESTED_LOOP L=3
A269175_a2,oeis_cellular,A269175,2,121,91,30,23,0,neither,52.79,121.00,0.4363,600.017,FUNC_L d=4
A269175_a3,oeis_cellular,A269175,3,121,91,30,20,0,neither,101.72,191.78,0.5304,600.045,NESTED_LOOP L=5
A273299_a2,oeis_cellular,A273299,2,47,27,20,22,0,neither,75.13,47.00,1.5985,600.013,WIDE_BIT nr=3 bit=255
A273299_a3,oeis_cellular,A273299,3,47,27,20,9,0,neither,58.73,74.49,0.7884,600.056,ITER_L d=5
A277799_a2,oeis_cellular,A277799,2,43,23,20,23,20,discovered,15.61,43.00,0.3631,12.253,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A277799_a3,oeis_cellular,A277799,3,43,23,20,23,20,discovered,15.61,68.15,0.2291,20.484,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A294020_a2,oeis_cellular,A294020,2,66,46,20,46,20,discovered,15.03,66.00,0.2278,11.840,"DARY d=2 MUL_C(R1,R0,1) init=0"
A294020_a3,oeis_cellular,A294020,3,66,46,20,11,0,neither,54.73,104.61,0.5232,601.140,FUNC_L d=5
A294021_a2,oeis_cellular,A294021,2,89,67,22,67,22,discovered,17.86,89.00,0.2007,22.595,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A294021_a3,oeis_cellular,A294021,3,89,67,22,20,0,neither,56.46,141.06,0.4003,600.040,STEP off=19 halt=7
A299477_a2,oeis_cellular,A299477,2,49,29,20,29,20,discovered,15.03,49.00,0.3068,21.244,"DARY d=2 ISZERO(R1,R0) init=0"
A299477_a3,oeis_cellular,A299477,3,49,29,20,10,0,neither,51.59,77.66,0.6643,600.042,STEP off=15 halt=0
A299479_a2,oeis_cellular,A299479,2,50,30,20,30,20,discovered,15.03,50.00,0.3007,11.592,"DARY d=2 ISZERO(R1,R0) init=0"
A299479_a3,oeis_cellular,A299479,3,50,30,20,11,0,neither,42.53,79.25,0.5366,600.332,FUNC d=4
A327980_a2,oeis_cellular,A327980,2,103,78,25,15,0,neither,55.73,103.00,0.5411,600.042,FUNC_L d=5
A327980_a3,oeis_cellular,A327980,3,103,78,25,9,0,neither,49.53,163.25,0.3034,600.078,ITER d=4
A327981_a2,oeis_cellular,A327981,2,111,84,27,21,0,neither,76.72,111.00,0.6911,600.017,WIDE_BIT nr=3 bit=255
A327981_a3,oeis_cellular,A327981,3,111,84,27,11,0,neither,52.21,175.93,0.2968,600.162,STEP off=19 halt=1
A327983_a2,oeis_cellular,A327983,2,105,79,26,14,0,neither,54.38,105.00,0.5179,600.043,FUNC_L d=4
A327983_a3,oeis_cellular,A327983,3,105,79,26,10,0,neither,53.59,166.42,0.3220,600.051,STEP off=20 halt=7
A327984_a2,oeis_cellular,A327984,2,76,56,20,23,0,neither,62.17,76.00,0.8180,600.034,FUNC_L d=5
A327984_a3,oeis_cellular,A327984,3,76,56,20,11,0,neither,53.11,120.46,0.4409,600.265,STEP off=42 halt=0
A334496_a2,oeis_cellular,A334496,2,42,22,20,17,0,neither,71.96,42.00,1.7134,600.057,WIDE_BIT nr=3 bit=255
A334496_a3,oeis_cellular,A334496,3,42,22,20,9,0,neither,45.84,66.57,0.6886,601.230,STEP off=2 halt=0
A334499_a2,oeis_cellular,A334499,2,40,20,20,20,14,neither,37.09,40.00,0.9273,33.064,FUNC d=3
A334499_a3,oeis_cellular,A334499,3,40,20,20,12,0,neither,43.34,63.40,0.6837,607.137,ITER d=3
A334515_a2,oeis_cellular,A334515,2,40,20,20,20,13,neither,46.53,40.00,1.1632,106.155,FUNC_L d=4
A334515_a3,oeis_cellular,A334515,3,40,20,20,11,0,neither,52.78,63.40,0.8325,600.091,ITER d=4
A363343_a2,oeis_cellular,A363343,2,91,69,22,19,0,neither,71.96,91.00,0.7908,600.070,WIDE_BIT nr=3 bit=255
A363343_a3,oeis_cellular,A363343,3,91,69,22,14,0,neither,56.61,144.23,0.3925,600.104,STEP off=47 halt=2
A363344_a2,oeis_cellular,A363344,2,91,69,22,19,0,neither,69.33,91.00,0.7619,604.037,WIDE_BIT nr=3 bit=34
A363344_a3,oeis_cellular,A363344,3,91,69,22,13,0,neither,43.53,144.23,0.3018,600.101,FUNC d=4
A363345_a2,oeis_cellular,A363345,2,86,65,21,28,0,neither,52.79,86.00,0.6139,600.087,FUNC_L d=4
A363345_a3,oeis_cellular,A363345,3,86,65,21,20,0,neither,47.00,136.31,0.3448,600.099,STEP off=5 halt=0
A363346_a2,oeis_cellular,A363346,2,70,50,20,20,0,neither,52.79,70.00,0.7542,600.102,FUNC_L d=4
A363346_a3,oeis_cellular,A363346,3,70,50,20,15,0,neither,53.98,110.95,0.4866,600.130,FUNC_L d=5
A000001_a2,oeis_hard,A000001,2,94,71,23,16,0,neither,60.58,94.00,0.6445,600.078,FUNC_L d=5
A000001_a3,oeis_hard,A000001,3,94,71,23,11,0,neither,51.09,148.99,0.3429,600.084,STEP off=7 halt=2
A000001_a4,oeis_hard,A000001,4,94,71,23,12,0,neither,62.15,188.00,0.3306,774.384,FUNC_L d=5
A000043_a2,oeis_hard,A000043,2,50,30,20,30,20,discovered,15.03,50.00,0.3007,10.015,"DARY d=2 MUL_C(R1,R0,1) init=0"
A000043_a3,oeis_hard,A000043,3,50,30,20,10,0,neither,47.19,79.25,0.5954,2637.698,ITER d=3
A000043_a4,oeis_hard,A000043,4,50,30,20,9,0,neither,47.90,100.00,0.4790,600.054,STEP off=11 halt=0
