id,category,oeis_xref,A,total_n,train_n,k,sc,pred_sc,solomonoff_class,mdl,raw_bits,ratio,time_s,solver_desc
A262038_a3,oeis_base,A262038,3,77,57,20,23,0,neither,83.73,122.04,0.6861,600.028,NESTED_LOOP L=4
A262038_a4,oeis_base,A262038,4,77,57,20,13,0,neither,37.09,154.00,0.2409,600.048,FUNC d=3
A263273_a2,oeis_base,A263273,2,82,62,20,62,20,discovered,15.61,82.00,0.1904,10.010,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A263273_a3,oeis_base,A263273,3,82,62,20,62,20,discovered,54.38,129.97,0.4184,56.110,FUNC_L d=4
A263273_a4,oeis_base,A263273,4,82,62,20,35,0,neither,55.96,164.00,0.3412,600.096,FUNC_L d=4
A265509_a2,oeis_base,A265509,2,77,57,20,57,20,discovered,13.45,77.00,0.1747,10.109,"DARY d=2 LOAD(R0,1) init=0"
A265509_a3,oeis_base,A265509,3,77,57,20,12,0,neither,54.70,122.04,0.4482,600.044,STEP off=49 halt=2
A265509_a4,oeis_base,A265509,4,77,57,20,57,20,discovered,101.72,154.00,0.6605,204.509,NESTED_LOOP L=5
A276086_a2,oeis_base,A276086,2,74,54,20,54,20,discovered,15.61,74.00,0.2110,10.008,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A276086_a3,oeis_base,A276086,3,74,54,20,30,0,neither,99.72,117.29,0.8502,600.041,NESTED_LOOP L=5
A276086_a4,oeis_base,A276086,4,74,54,20,30,0,neither,43.53,148.00,0.2941,600.033,FUNC d=4
A276150_a2,oeis_base,A276150,2,121,91,30,91,30,discovered,17.86,121.00,0.1476,22.909,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A276150_a3,oeis_base,A276150,3,121,91,30,30,0,neither,52.73,191.78,0.2750,600.036,FUNC_L d=5
A276150_a4,oeis_base,A276150,4,121,91,30,91,30,discovered,52.73,242.00,0.2179,15.191,FUNC_L d=5
A276156_a2,oeis_base,A276156,2,66,46,20,46,20,discovered,15.61,66.00,0.2366,10.009,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A276156_a3,oeis_base,A276156,3,66,46,20,46,20,discovered,25.73,104.61,0.2460,14.649,FUNC d=2
A276156_a4,oeis_base,A276156,4,66,46,20,46,20,discovered,56.73,132.00,0.4298,28.923,FUNC_L d=5
A278038_a2,oeis_base,A278038,2,45,25,20,25,17,neither,58.55,45.00,1.3011,28.323,FUNC_L d=5
A278038_a3,oeis_base,A278038,3,45,25,20,13,0,neither,54.38,71.32,0.7624,600.045,FUNC_L d=4
A278038_a4,oeis_base,A278038,4,45,25,20,25,3,neither,57.71,90.00,0.6412,152.926,ITER d=4
A278222_a2,oeis_base,A278222,2,99,75,24,75,24,discovered,15.03,99.00,0.1519,10.012,"DARY d=2 ISZERO(R1,R0) init=0"
A278222_a3,oeis_base,A278222,3,99,75,24,9,0,neither,36.09,156.91,0.2300,600.038,FUNC d=3
A278222_a4,oeis_base,A278222,4,99,75,24,75,24,discovered,82.15,198.00,0.4149,118.701,NESTED_LOOP L=4
A296712_a2,oeis_base,A296712,2,57,37,20,33,0,neither,34.09,57.00,0.5981,600.043,FUNC d=3
A296712_a3,oeis_base,A296712,3,57,37,20,25,0,neither,85.32,90.34,0.9444,600.040,NESTED_LOOP L=4
A296712_a4,oeis_base,A296712,4,57,37,20,12,0,neither,70.50,114.00,0.6184,600.037,ITER_L d=5
A296882_a2,oeis_base,A296882,2,67,47,20,47,20,discovered,15.61,67.00,0.2331,10.009,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A296882_a3,oeis_base,A296882,3,67,47,20,47,20,discovered,15.61,106.19,0.1470,10.086,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A296882_a4,oeis_base,A296882,4,67,47,20,47,20,discovered,15.61,134.00,0.1165,10.090,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A297330_a2,oeis_base,A297330,2,86,65,21,28,0,neither,86.90,86.00,1.0105,600.173,NESTED_LOOP L=4
A297330_a3,oeis_base,A297330,3,86,65,21,20,0,neither,85.32,136.31,0.6259,600.030,NESTED_LOOP L=4
A297330_a4,oeis_base,A297330,4,86,65,21,16,0,neither,54.73,172.00,0.3182,600.028,FUNC_L d=5
A297770_a2,oeis_base,A297770,2,86,65,21,18,0,neither,75.13,86.00,0.8736,600.052,WIDE_BIT nr=3 bit=255
A297770_a3,oeis_base,A297770,3,86,65,21,13,0,neither,52.59,136.31,0.3858,600.039,STEP off=15 halt=1
A297770_a4,oeis_base,A297770,4,86,65,21,12,0,neither,48.59,172.00,0.2825,600.052,STEP off=3 halt=0
A317905_a2,oeis_base,A317905,2,87,66,21,21,0,neither,82.15,87.00,0.9442,600.063,NESTED_LOOP L=4
A317905_a3,oeis_base,A317905,3,87,66,21,15,0,neither,51.93,137.89,0.3766,600.035,STEP off=17 halt=0
A317905_a4,oeis_base,A317905,4,87,66,21,12,0,neither,56.73,174.00,0.3260,600.027,FUNC_L d=5
A318928_a2,oeis_base,A318928,2,95,72,23,18,0,neither,67.88,95.00,0.7145,600.054,WIDE_BIT nr=3 bit=36
A318928_a3,oeis_base,A318928,3,95,72,23,11,0,neither,54.15,150.57,0.3596,600.037,STEP off=25 halt=2
A318928_a4,oeis_base,A318928,4,95,72,23,10,0,neither,54.15,190.00,0.2850,600.038,STEP off=25 halt=2
A326031_a2,oeis_base,A326031,2,88,66,22,66,22,discovered,55.96,88.00,0.6359,57.983,FUNC_L d=4
A326031_a3,oeis_base,A326031,3,88,66,22,64,0,neither,35.09,139.48,0.2516,600.030,FUNC d=3
A326031_a4,oeis_base,A326031,4,88,66,22,32,0,neither,52.73,176.00,0.2996,600.022,FUNC_L d=5
A327860_a2,oeis_base,A327860,2,65,45,20,45,20,discovered,28.73,65.00,0.4420,55.723,FUNC d=2
A327860_a3,oeis_base,A327860,3,65,45,20,9,0,neither,34.09,103.02,0.3309,600.032,FUNC d=3
A327860_a4,oeis_base,A327860,4,65,45,20,9,0,neither,53.73,130.00,0.4133,600.037,FUNC_L d=5
A328596_a2,oeis_base,A328596,2,59,39,20,39,20,discovered,15.03,59.00,0.2548,10.011,"DARY d=2 ISZERO(R1,R0) init=0"
A328596_a3,oeis_base,A328596,3,59,39,20,13,0,neither,55.73,93.51,0.5960,600.087,FUNC_L d=5
A328596_a4,oeis_base,A328596,4,59,39,20,11,0,neither,48.00,118.00,0.4068,600.045,STEP off=5 halt=0
A333219_a2,oeis_base,A333219,2,82,62,20,62,20,discovered,54.73,82.00,0.6675,22.064,FUNC_L d=5
A333219_a3,oeis_base,A333219,3,82,62,20,12,0,neither,44.53,129.97,0.3426,600.220,FUNC d=4
A333219_a4,oeis_base,A333219,4,82,62,20,8,0,neither,36.09,164.00,0.2201,600.049,FUNC d=3
A337287_a2,oeis_base,A337287,2,61,41,20,17,0,neither,55.98,61.00,0.9177,600.038,FUNC_L d=5
A337287_a3,oeis_base,A337287,3,61,41,20,21,0,neither,83.73,96.68,0.8660,600.024,NESTED_LOOP L=4
A337287_a4,oeis_base,A337287,4,61,41,20,10,0,neither,44.59,122.00,0.3655,600.039,STEP off=3 halt=1
A367905_a2,oeis_base,A367905,2,88,66,22,17,0,neither,75.13,88.00,0.8538,600.070,WIDE_BIT nr=3 bit=255
A367905_a3,oeis_base,A367905,3,88,66,22,16,0,neither,52.98,139.48,0.3799,600.036,FUNC_L d=5
A367905_a4,oeis_base,A367905,4,88,66,22,16,0,neither,52.98,176.00,0.3010,600.037,FUNC_L d=5
A367907_a2,oeis_base,A367907,2,61,41,20,19,0,neither,63.78,61.00,1.0455,600.059,WIDE_BIT nr=2 bit=255
A367907_a3,oeis_base,A367907,3,61,41,20,10,0,neither,47.52,96.68,0.4915,600.045,ITER d=3
A367907_a4,oeis_base,A367907,4,61,41,20,7,0,neither,51.33,122.00,0.4208,600.044,STEP off=30 halt=0
A385776_a2,oeis_base,A385776,2,41,21,20,21,20,discovered,15.03,41.00,0.3667,10.301,"DARY d=2 MUL_C(R1,R0,1) init=0"
A385776_a3,oeis_base,A385776,3,41,21,20,13,0,neither,49.21,64.98,0.7573,600.035,STEP off=19 halt=0
A385776_a4,oeis_base,A385776,4,41,21,20,10,0,neither,50.78,82.00,0.6192,600.038,ITER d=4
A000001_a2,oeis_core,A000001,2,94,71,23,20,0,neither,86.90,94.00,0.9245,600.029,NESTED_LOOP L=4
A000001_a3,oeis_core,A000001,3,94,71,23,11,0,neither,51.09,148.99,0.3429,600.029,STEP off=7 halt=2
A000001_a4,oeis_core,A000001,4,94,71,23,12,0,neither,62.15,188.00,0.3306,600.029,FUNC_L d=5
A000001_a5,oeis_core,A000001,5,94,71,23,9,0,neither,49.25,218.26,0.2257,600.040,STEP off=5 halt=2
A000001_a7,oeis_core,A000001,7,94,71,23,9,0,neither,57.55,263.89,0.2181,600.025,FUNC_L d=5
A000002_a2,oeis_core,A000002,2,108,81,27,18,0,neither,69.66,108.00,0.6450,600.036,WIDE_BIT nr=3 bit=81
A000002_a3,oeis_core,A000002,3,108,81,27,12,0,neither,58.03,171.18,0.3390,600.047,STEP off=43 halt=6
A000002_a4,oeis_core,A000002,4,108,81,27,11,0,neither,57.48,216.00,0.2661,600.048,STEP off=70 halt=2
A000002_a5,oeis_core,A000002,5,108,81,27,7,0,neither,54.43,250.77,0.2171,600.053,STEP off=77 halt=1
A000002_a7,oeis_core,A000002,7,108,81,27,7,0,neither,55.73,303.19,0.1838,600.032,FUNC_L d=5
A000004_a2,oeis_core,A000004,2,102,77,25,77,25,discovered,13.45,102.00,0.1319,10.213,DARY d=2 INC(R1) init=0
A000004_a3,oeis_core,A000004,3,102,77,25,77,25,discovered,13.45,161.67,0.0832,10.257,DARY d=2 INC(R1) init=0
A000004_a4,oeis_core,A000004,4,102,77,25,77,25,discovered,13.45,204.00,0.0659,10.182,DARY d=2 INC(R1) init=0
A000004_a5,oeis_core,A000004,5,102,77,25,77,25,discovered,13.45,236.84,0.0568,10.176,DARY d=2 INC(R1) init=0
A000004_a7,oeis_core,A000004,7,102,77,25,77,25,discovered,13.45,286.35,0.0470,10.174,DARY d=2 INC(R1) init=0
A000005_a2,oeis_core,A000005,2,104,78,26,78,26,not_compressed_predicted,78.45,104.00,0.7543,426.928,WIDE_BIT nr=4 bit=39
A000005_a3,oeis_core,A000005,3,104,78,26,78,26,discovered,97.72,164.84,0.5928,184.888,NESTED_LOOP L=5
A000005_a4,oeis_core,A000005,4,104,78,26,78,26,discovered,97.72,208.00,0.4698,179.643,NESTED_LOOP L=5
A000005_a5,oeis_core,A000005,5,104,78,26,78,26,discovered,97.72,241.48,0.4047,184.654,NESTED_LOOP L=5
A000005_a7,oeis_core,A000005,7,104,78,26,78,26,discovered,97.72,291.96,0.3347,187.406,NESTED_LOOP L=5
A000007_a2,oeis_core,A000007,2,105,79,26,79,26,discovered,15.03,105.00,0.1432,10.010,"DARY d=2 ISZERO(R1,R0) init=0"
A000007_a3,oeis_core,A000007,3,105,79,26,79,26,discovered,15.03,166.42,0.0903,10.079,"DARY d=2 ISZERO(R1,R0) init=0"
A000007_a4,oeis_core,A000007,4,105,79,26,79,26,discovered,15.03,210.00,0.0716,10.147,"DARY d=2 ISZERO(R1,R0) init=0"
A000007_a5,oeis_core,A000007,5,105,79,26,79,26,discovered,15.03,243.80,0.0617,10.079,"DARY d=2 ISZERO(R1,R0) init=0"
A000007_a7,oeis_core,A000007,7,105,79,26,79,26,discovered,15.03,294.77,0.0510,10.081,"DARY d=2 ISZERO(R1,R0) init=0"
A000009_a2,oeis_core,A000009,2,56,36,20,20,0,neither,75.13,56.00,1.3416,600.054,WIDE_BIT nr=3 bit=255
A000009_a3,oeis_core,A000009,3,56,36,20,10,0,neither,41.09,88.76,0.4630,600.035,ITER d=3
A000009_a4,oeis_core,A000009,4,56,36,20,9,0,neither,46.84,112.00,0.4182,600.040,STEP off=2 halt=0
A000009_a5,oeis_core,A000009,5,56,36,20,9,0,neither,53.29,130.03,0.4098,600.033,STEP off=9 halt=9
A000009_a7,oeis_core,A000009,7,56,36,20,8,0,neither,42.53,157.21,0.2705,600.037,FUNC d=4
A000010_a2,oeis_core,A000010,2,69,49,20,49,20,discovered,15.70,69.00,0.2275,27.319,DARY d=2 DEC(R0) init=2
A000010_a3,oeis_core,A000010,3,69,49,20,12,0,neither,52.73,109.36,0.4822,600.039,FUNC_L d=5
A000010_a4,oeis_core,A000010,4,69,49,20,9,0,neither,68.17,138.00,0.4940,600.041,ITER_L d=5
A000010_a5,oeis_core,A000010,5,69,49,20,7,0,neither,42.09,160.21,0.2627,600.038,ITER d=3
A000010_a7,oeis_core,A000010,7,69,49,20,6,0,neither,46.59,193.71,0.2405,600.045,STEP off=3 halt=0
A000012_a2,oeis_core,A000012,2,90,68,22,68,22,discovered,13.45,90.00,0.1494,10.099,"DARY d=2 LOAD(R0,1) init=0"
A000012_a3,oeis_core,A000012,3,90,68,22,68,22,discovered,13.45,142.65,0.0943,10.108,"DARY d=2 LOAD(R0,1) init=0"
A000012_a4,oeis_core,A000012,4,90,68,22,68,22,discovered,13.45,180.00,0.0747,10.115,"DARY d=2 LOAD(R0,1) init=0"
A000012_a5,oeis_core,A000012,5,90,68,22,68,22,discovered,13.45,208.97,0.0644,10.110,"DARY d=2 LOAD(R0,1) init=0"
A000012_a7,oeis_core,A000012,7,90,68,22,68,22,discovered,13.45,252.66,0.0532,10.111,"DARY d=2 LOAD(R0,1) init=0"
A000014_a2,oeis_core,A000014,2,40,20,20,20,11,neither,88.49,40.00,2.2121,221.352,NESTED_LOOP L=4
A000014_a3,oeis_core,A000014,3,40,20,20,13,0,neither,47.53,63.40,0.7497,600.036,FUNC d=4
A000014_a4,oeis_core,A000014,4,40,20,20,11,0,neither,55.96,80.00,0.6995,600.034,FUNC_L d=4
A000014_a5,oeis_core,A000014,5,40,20,20,8,0,neither,46.53,92.88,0.5010,600.042,FUNC d=4
A000014_a7,oeis_core,A000014,7,40,20,20,9,0,neither,53.98,112.29,0.4807,600.043,FUNC_L d=5
A000019_a2,oeis_core,A000019,2,92,69,23,20,0,neither,75.13,92.00,0.8166,600.046,WIDE_BIT nr=3 bit=255
A000019_a3,oeis_core,A000019,3,92,69,23,12,0,neither,51.71,145.82,0.3546,600.072,STEP off=55 halt=0
A000019_a4,oeis_core,A000019,4,92,69,23,8,0,neither,52.71,184.00,0.2865,600.053,FUNC_F L=4
A000019_a5,oeis_core,A000019,5,92,69,23,8,0,neither,52.71,213.62,0.2468,600.055,FUNC_F L=4
A000019_a7,oeis_core,A000019,7,92,69,23,8,0,neither,52.71,258.28,0.2041,600.065,FUNC_F L=4
A000027_a2,oeis_core,A000027,2,77,57,20,57,20,discovered,15.61,77.00,0.2028,10.009,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000027_a3,oeis_core,A000027,3,77,57,20,57,20,discovered,15.61,122.04,0.1279,10.188,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000027_a4,oeis_core,A000027,4,77,57,20,57,20,discovered,15.61,154.00,0.1014,10.086,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000027_a5,oeis_core,A000027,5,77,57,20,57,20,discovered,15.61,178.79,0.0873,10.104,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000027_a7,oeis_core,A000027,7,77,57,20,57,20,discovered,15.61,216.17,0.0722,10.088,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000035_a2,oeis_core,A000035,2,105,79,26,79,26,discovered,15.61,105.00,0.1487,10.009,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000035_a3,oeis_core,A000035,3,105,79,26,79,26,discovered,15.61,166.42,0.0938,19.325,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000035_a4,oeis_core,A000035,4,105,79,26,79,26,discovered,15.61,210.00,0.0744,23.516,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000035_a5,oeis_core,A000035,5,105,79,26,79,26,discovered,15.61,243.80,0.0640,18.866,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000035_a7,oeis_core,A000035,7,105,79,26,79,26,discovered,15.61,294.77,0.0530,18.660,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000040_a2,oeis_core,A000040,2,58,38,20,38,20,discovered,15.03,58.00,0.2592,10.014,"DARY d=2 MUL_C(R1,R0,1) init=0"
A000040_a3,oeis_core,A000040,3,58,38,20,15,0,neither,53.62,91.93,0.5832,600.059,STEP off=24 halt=4
A000040_a4,oeis_core,A000040,4,58,38,20,10,0,neither,50.78,116.00,0.4377,600.062,ITER d=4
A000040_a5,oeis_core,A000040,5,58,38,20,9,0,neither,49.78,134.67,0.3696,600.066,ITER d=4
A000040_a7,oeis_core,A000040,7,58,38,20,8,0,neither,58.38,162.83,0.3585,600.063,ITER d=4
A000041_a2,oeis_core,A000041,2,50,30,20,24,0,neither,75.13,50.00,1.5026,600.037,WIDE_BIT nr=3 bit=255
A000041_a3,oeis_core,A000041,3,50,30,20,10,0,neither,49.53,79.25,0.6250,600.054,ITER d=4
A000041_a4,oeis_core,A000041,4,50,30,20,9,0,neither,42.53,100.00,0.4253,600.047,FUNC d=4
A000041_a5,oeis_core,A000041,5,50,30,20,7,0,neither,42.53,116.10,0.3663,600.058,FUNC d=4
A000041_a7,oeis_core,A000041,7,50,30,20,6,0,neither,36.09,140.37,0.2571,600.073,FUNC d=3
A000043_a2,oeis_core,A000043,2,50,30,20,30,20,discovered,15.03,50.00,0.3007,10.016,"DARY d=2 MUL_C(R1,R0,1) init=0"
A000043_a3,oeis_core,A000043,3,50,30,20,10,0,neither,47.19,79.25,0.5954,600.063,ITER d=3
A000043_a4,oeis_core,A000043,4,50,30,20,9,0,neither,47.90,100.00,0.4790,600.063,STEP off=11 halt=0
A000043_a5,oeis_core,A000043,5,50,30,20,6,0,neither,42.34,116.10,0.3647,600.071,ITER d=3
A000043_a7,oeis_core,A000043,7,50,30,20,7,0,neither,51.78,140.37,0.3689,600.076,ITER d=4
A000045_a2,oeis_core,A000045,2,41,21,20,21,20,not_compressed_predicted,24.11,41.00,0.5881,14.787,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=1"
A000045_a3,oeis_core,A000045,3,41,21,20,21,20,discovered,24.11,64.98,0.3711,27.691,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=1"
A000045_a4,oeis_core,A000045,4,41,21,20,21,20,discovered,24.11,82.00,0.2941,15.588,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=1"
A000045_a5,oeis_core,A000045,5,41,21,20,21,20,discovered,24.11,95.20,0.2533,16.917,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=1"
A000045_a7,oeis_core,A000045,7,41,21,20,21,20,discovered,24.11,115.10,0.2095,15.387,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=1"
A000069_a2,oeis_core,A000069,2,65,45,20,45,20,discovered,17.62,65.00,0.2711,13.915,DARY d=2  init=1
A000069_a3,oeis_core,A000069,3,65,45,20,45,20,not_compressed_predicted,116.78,103.02,1.1335,302.643,NESTED_LOOP L=6
A000069_a4,oeis_core,A000069,4,65,45,20,12,0,neither,58.73,130.00,0.4518,600.067,ITER_L d=5
A000069_a5,oeis_core,A000069,5,65,45,20,8,0,neither,51.13,150.93,0.3388,600.058,FUNC d=4
A000069_a7,oeis_core,A000069,7,65,45,20,6,0,neither,42.09,182.48,0.2307,600.078,ITER d=3
A000120_a2,oeis_core,A000120,2,105,79,26,79,26,discovered,16.62,105.00,0.1583,13.489,DARY d=2  init=0
A000120_a3,oeis_core,A000120,3,105,79,26,79,26,discovered,16.62,166.42,0.0999,21.110,DARY d=2  init=0
A000120_a4,oeis_core,A000120,4,105,79,26,79,26,discovered,16.62,210.00,0.0791,24.670,DARY d=2  init=0
A000120_a5,oeis_core,A000120,5,105,79,26,79,26,discovered,16.62,243.80,0.0682,21.393,DARY d=2  init=0
A000120_a7,oeis_core,A000120,7,105,79,26,79,26,discovered,16.62,294.77,0.0564,21.164,DARY d=2  init=0
A000123_a2,oeis_core,A000123,2,51,31,20,31,20,discovered,15.03,51.00,0.2948,10.015,"DARY d=2 ISZERO(R1,R0) init=0"
A000123_a3,oeis_core,A000123,3,51,31,20,12,0,neither,50.53,80.83,0.6251,600.044,ITER d=4
A000123_a4,oeis_core,A000123,4,51,31,20,12,0,neither,51.53,102.00,0.5052,600.058,ITER d=4
A000123_a5,oeis_core,A000123,5,51,31,20,8,0,neither,50.53,118.42,0.4267,600.072,ITER d=4
A000123_a7,oeis_core,A000123,7,51,31,20,8,0,neither,60.98,143.18,0.4259,600.100,ITER_L d=5
A000124_a2,oeis_core,A000124,2,53,33,20,33,20,discovered,17.86,53.00,0.3371,15.928,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A000124_a3,oeis_core,A000124,3,53,33,20,33,20,discovered,31.98,84.00,0.3807,15.785,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=2"
A000124_a4,oeis_core,A000124,4,53,33,20,33,20,discovered,36.09,106.00,0.3405,18.123,FUNC d=3
A000124_a5,oeis_core,A000124,5,53,33,20,33,20,discovered,40.34,123.06,0.3278,22.477,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=3"
A000124_a7,oeis_core,A000124,7,53,33,20,33,20,discovered,36.09,148.79,0.2426,16.827,FUNC d=3
A000161_a2,oeis_core,A000161,2,108,81,27,18,0,neither,71.96,108.00,0.6663,600.084,WIDE_BIT nr=3 bit=255
A000161_a3,oeis_core,A000161,3,108,81,27,21,0,neither,80.56,171.18,0.4706,600.063,NESTED_LOOP L=4
A000161_a4,oeis_core,A000161,4,108,81,27,21,0,neither,80.56,216.00,0.3730,600.065,NESTED_LOOP L=4
A000161_a5,oeis_core,A000161,5,108,81,27,21,0,neither,80.56,250.77,0.3213,600.057,NESTED_LOOP L=4
A000161_a7,oeis_core,A000161,7,108,81,27,21,0,neither,80.56,303.19,0.2657,600.108,NESTED_LOOP L=4
A000203_a2,oeis_core,A000203,2,70,50,20,18,0,neither,73.55,70.00,1.0507,600.314,WIDE_BIT nr=3 bit=255
A000203_a3,oeis_core,A000203,3,70,50,20,50,20,not_compressed_predicted,116.78,110.95,1.0525,298.824,NESTED_LOOP L=6
A000203_a4,oeis_core,A000203,4,70,50,20,50,20,not_compressed_predicted,116.78,140.00,0.8341,324.186,NESTED_LOOP L=6
A000203_a5,oeis_core,A000203,5,70,50,20,50,20,not_compressed_predicted,116.78,162.53,0.7185,328.379,NESTED_LOOP L=6
A000203_a7,oeis_core,A000203,7,70,50,20,50,20,discovered,116.78,196.51,0.5942,313.298,NESTED_LOOP L=6
A000217_a2,oeis_core,A000217,2,54,34,20,34,20,discovered,17.86,54.00,0.3308,15.085,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A000217_a3,oeis_core,A000217,3,54,34,20,34,20,discovered,26.73,85.59,0.3123,14.686,FUNC d=2
A000217_a4,oeis_core,A000217,4,54,34,20,34,20,discovered,37.09,108.00,0.3435,14.998,FUNC d=3
A000217_a5,oeis_core,A000217,5,54,34,20,34,20,discovered,35.09,125.38,0.2799,15.316,FUNC d=3
A000217_a7,oeis_core,A000217,7,54,34,20,34,20,discovered,35.09,151.60,0.2315,14.836,FUNC d=3
A000219_a2,oeis_core,A000219,2,41,21,20,18,0,neither,62.73,41.00,1.5301,600.038,ITER_L d=5
A000219_a3,oeis_core,A000219,3,41,21,20,12,0,neither,49.53,64.98,0.7621,600.054,ITER d=4
A000219_a4,oeis_core,A000219,4,41,21,20,9,0,neither,60.73,82.00,0.7406,600.063,ITER_L d=5
A000219_a5,oeis_core,A000219,5,41,21,20,7,0,neither,49.53,95.20,0.5202,600.066,ITER d=4
A000219_a7,oeis_core,A000219,7,41,21,20,7,0,neither,51.53,115.10,0.4477,600.067,ITER d=4
A000290_a2,oeis_core,A000290,2,51,31,20,31,20,discovered,15.61,51.00,0.3062,10.015,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000290_a3,oeis_core,A000290,3,51,31,20,31,20,discovered,24.11,80.83,0.2983,14.997,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=1"
A000290_a4,oeis_core,A000290,4,51,31,20,31,20,discovered,15.61,102.00,0.1531,10.085,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000290_a5,oeis_core,A000290,5,51,31,20,31,20,discovered,26.73,118.42,0.2257,14.788,FUNC d=2
A000290_a7,oeis_core,A000290,7,51,31,20,31,20,discovered,26.73,143.18,0.1867,14.985,FUNC d=2
A000292_a2,oeis_core,A000292,2,45,25,20,25,20,not_compressed_predicted,26.73,45.00,0.5940,48.551,FUNC d=2
A000292_a3,oeis_core,A000292,3,45,25,20,25,20,discovered,19.20,71.32,0.2692,40.981,CTX_X nr=1 d=3 perm=(0) out=R0 L=1
A000292_a4,oeis_core,A000292,4,45,25,20,25,20,discovered,36.09,90.00,0.4010,61.221,FUNC d=3
A000292_a5,oeis_core,A000292,5,45,25,20,25,20,discovered,43.26,104.49,0.4141,46.049,"CTX_X nr=2 d=3 perm=(0,2) out=R0 L=3"
A000292_a7,oeis_core,A000292,7,45,25,20,25,20,not_compressed_predicted,82.15,126.33,0.6502,88.649,NESTED_LOOP L=4
A000326_a2,oeis_core,A000326,2,47,27,20,27,20,discovered,17.86,47.00,0.3801,14.739,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A000326_a3,oeis_core,A000326,3,47,27,20,27,20,discovered,15.61,74.49,0.2096,10.082,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000326_a4,oeis_core,A000326,4,47,27,20,27,20,discovered,28.73,94.00,0.3056,15.022,FUNC d=2
A000326_a5,oeis_core,A000326,5,47,27,20,27,20,discovered,36.09,109.13,0.3307,15.484,FUNC d=3
A000326_a7,oeis_core,A000326,7,47,27,20,27,20,discovered,37.09,131.95,0.2811,22.524,FUNC d=3
A000330_a2,oeis_core,A000330,2,45,25,20,25,20,discovered,17.86,45.00,0.3970,14.937,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A000330_a3,oeis_core,A000330,3,45,25,20,25,20,discovered,26.06,71.32,0.3654,41.607,CTX_X nr=1 d=3 perm=(0) out=R0 L=2
A000330_a4,oeis_core,A000330,4,45,25,20,25,20,discovered,17.86,90.00,0.1985,15.168,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A000330_a5,oeis_core,A000330,5,45,25,20,25,20,discovered,41.34,104.49,0.3957,21.010,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=3"
A000330_a7,oeis_core,A000330,7,45,25,20,25,20,discovered,53.54,126.33,0.4238,75.306,FUNC_L d=4
A000578_a2,oeis_core,A000578,2,44,24,20,24,20,discovered,15.61,44.00,0.3549,10.015,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000578_a3,oeis_core,A000578,3,44,24,20,24,20,discovered,15.61,69.74,0.2239,10.082,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
A000578_a4,oeis_core,A000578,4,44,24,20,24,20,discovered,17.86,88.00,0.2030,14.899,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
A000578_a5,oeis_core,A000578,5,44,24,20,24,20,discovered,28.73,102.16,0.2812,19.719,FUNC d=2
A000578_a7,oeis_core,A000578,7,44,24,20,24,20,discovered,28.73,123.52,0.2326,18.441,FUNC d=2
A000593_a2,oeis_core,A000593,2,75,55,20,18,0,neither,73.55,75.00,0.9806,600.060,WIDE_BIT nr=3 bit=255
A000593_a3,oeis_core,A000593,3,75,55,20,11,0,neither,47.84,118.87,0.4025,600.066,STEP off=1 halt=2
A000593_a4,oeis_core,A000593,4,75,55,20,55,0,neither,114.45,150.00,0.7630,299.829,NESTED_LOOP L=6
