id,category,oeis_xref,A,total_n,train_n,k,sc,pred_sc,solomonoff_class,mdl,raw_bits,ratio,time_s,solver_desc
eca_207,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.257,"DARY d=2 LOAD(R0,1) init=0"
eca_208,eca256,,2,500,375,125,375,125,discovered,15.03,500.00,0.0301,10.019,"DARY d=2 ISZERO(R1,R0) init=0"
eca_209,eca256,,2,500,375,125,375,125,discovered,31.98,500.00,0.0640,16.391,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=2"
eca_210,eca256,,2,500,375,125,375,125,discovered,15.03,500.00,0.0301,10.019,"DARY d=2 ISZERO(R1,R0) init=0"
eca_211,eca256,,2,500,375,125,375,125,discovered,31.98,500.00,0.0640,16.809,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=2"
eca_212,eca256,,2,500,375,125,375,125,discovered,15.70,500.00,0.0314,21.800,DARY d=2 DEC(R0) init=2
eca_213,eca256,,2,500,375,125,375,125,discovered,33.90,500.00,0.0678,42.221,"CTX_X nr=2 d=3 perm=(1,2) out=R0 L=2"
eca_214,eca256,,2,500,375,125,375,125,discovered,35.09,500.00,0.0702,46.821,FUNC d=3
eca_215,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.257,"DARY d=2 LOAD(R0,1) init=0"
eca_216,eca256,,2,500,375,125,375,125,discovered,15.03,500.00,0.0301,10.019,"DARY d=2 ISZERO(R1,R0) init=0"
eca_217,eca256,,2,500,375,125,375,125,discovered,15.03,500.00,0.0301,10.020,"DARY d=2 ISZERO(R1,R0) init=0"
eca_218,eca256,,2,500,375,125,375,125,discovered,15.03,500.00,0.0301,10.021,"DARY d=2 ISZERO(R1,R0) init=0"
eca_219,eca256,,2,500,375,125,375,125,discovered,15.03,500.00,0.0301,10.020,"DARY d=2 ISZERO(R1,R0) init=0"
eca_220,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.259,"DARY d=2 LOAD(R0,1) init=0"
eca_221,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.256,"DARY d=2 LOAD(R0,1) init=0"
eca_222,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.257,"DARY d=2 LOAD(R0,1) init=0"
eca_223,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.256,"DARY d=2 LOAD(R0,1) init=0"
eca_224,eca256,,2,500,375,125,375,125,discovered,15.03,500.00,0.0301,10.020,"DARY d=2 ISZERO(R1,R0) init=0"
eca_225,eca256,,2,500,375,125,375,125,discovered,41.09,500.00,0.0822,43.434,ITER d=3
eca_226,eca256,,2,500,375,125,375,125,discovered,15.03,500.00,0.0301,10.021,"DARY d=2 ISZERO(R1,R0) init=0"
eca_227,eca256,,2,500,375,125,375,125,discovered,31.98,500.00,0.0640,16.446,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=2"
eca_228,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.255,"DARY d=2 LOAD(R0,1) init=0"
eca_229,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.258,"DARY d=2 LOAD(R0,1) init=0"
eca_230,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.258,"DARY d=2 LOAD(R0,1) init=0"
eca_231,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.256,"DARY d=2 LOAD(R0,1) init=0"
eca_232,eca256,,2,500,375,125,375,125,discovered,15.03,500.00,0.0301,10.021,"DARY d=2 ISZERO(R1,R0) init=0"
eca_233,eca256,,2,500,375,125,375,125,discovered,20.43,500.00,0.0409,43.186,CTX_X nr=1 d=4 perm=(0) out=R0 L=1
eca_234,eca256,,2,500,375,125,375,125,discovered,15.03,500.00,0.0301,10.020,"DARY d=2 ISZERO(R1,R0) init=0"
eca_235,eca256,,2,500,375,125,375,125,discovered,31.98,500.00,0.0640,16.660,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=2"
eca_236,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.306,"DARY d=2 LOAD(R0,1) init=0"
eca_237,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.270,"DARY d=2 LOAD(R0,1) init=0"
eca_238,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.273,"DARY d=2 LOAD(R0,1) init=0"
eca_239,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.247,"DARY d=2 LOAD(R0,1) init=0"
eca_240,eca256,,2,500,375,125,375,125,discovered,15.03,500.00,0.0301,10.019,"DARY d=2 ISZERO(R1,R0) init=0"
eca_241,eca256,,2,500,375,125,375,125,discovered,31.98,500.00,0.0640,16.128,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=2"
eca_242,eca256,,2,500,375,125,375,125,discovered,15.61,500.00,0.0312,17.353,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
eca_243,eca256,,2,500,375,125,375,125,discovered,17.86,500.00,0.0357,17.511,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
eca_244,eca256,,2,500,375,125,375,125,discovered,15.70,500.00,0.0314,23.407,DARY d=2 DEC(R0) init=2
eca_245,eca256,,2,500,375,125,375,125,discovered,19.20,500.00,0.0384,42.040,CTX_X nr=1 d=3 perm=(0) out=R0 L=1
eca_246,eca256,,2,500,375,125,375,125,discovered,35.09,500.00,0.0702,44.573,FUNC d=3
eca_247,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.254,"DARY d=2 LOAD(R0,1) init=0"
eca_248,eca256,,2,500,375,125,375,125,discovered,15.03,500.00,0.0301,10.020,"DARY d=2 ISZERO(R1,R0) init=0"
eca_249,eca256,,2,500,375,125,375,125,discovered,31.98,500.00,0.0640,16.309,"CTX_X nr=2 d=2 perm=(0,1) out=R0 L=2"
eca_250,eca256,,2,500,375,125,375,125,discovered,15.61,500.00,0.0312,17.315,CTX_X nr=1 d=1 perm=(0) out=R0 L=1
eca_251,eca256,,2,500,375,125,375,125,discovered,17.86,500.00,0.0357,17.236,CTX_X nr=1 d=2 perm=(0) out=R0 L=1
eca_252,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.254,"DARY d=2 LOAD(R0,1) init=0"
eca_253,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.256,"DARY d=2 LOAD(R0,1) init=0"
eca_254,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.261,"DARY d=2 LOAD(R0,1) init=0"
eca_255,eca256,,2,500,375,125,375,125,discovered,13.45,500.00,0.0269,10.261,"DARY d=2 LOAD(R0,1) init=0"
